"","window_size","variable","X10.","X90."
"626",8500,"DNA_intra",0,0.00121392289657025
"627",8500,"DNA_right",0,0.0750588235294118
"628",8500,"LTR_left",0,0.330352941176471
"629",8500,"LTR_intra",0,0.0592219807571076
"630",8500,"LTR_right",0,0.331411764705882
"631",8500,"Unknown_left",0,0.0341176470588235
"632",8500,"Unknown_intra",0,0
"633",8500,"Unknown_right",0,0.0342352941176471
"634",8500,"LINE_left",0,0.0113529411764706
"635",8500,"LINE_intra",0,0
"636",8500,"LINE_right",0,0.0111176470588235
"637",8500,"MULE_left",0,0.0148235294117647
"638",8500,"MULE_intra",0,0
"639",8500,"MULE_right",0,0.0158823529411765
"640",8500,"Gypsy_left",0,0.133941176470588
"641",8500,"Gypsy_intra",0,0
"642",8500,"Gypsy_right",0,0.135941176470588
"643",8500,"Unknown_fam_left",0,0.0478823529411765
"644",8500,"Unknown_fam_intra",0,0.00126508607759052
"645",8500,"Unknown_fam_right",0,0.0483529411764706
"646",8500,"CMC_EnSpm_left",0,0
"647",8500,"CMC_EnSpm_intra",0,0
"648",8500,"CMC_EnSpm_right",0,0
"649",8500,"Copia_left",0,0.0385294117647059
"650",8500,"Copia_intra",0,0
"651",8500,"Copia_right",0,0.039
"652",8500,"LINE_fam_left",0,0.0113529411764706
"653",8500,"LINE_fam_intra",0,0
"654",8500,"LINE_fam_right",0,0.0111176470588235
"655",8500,"hAT_left",0,0.0151764705882353
"656",8500,"hAT_intra",0,0
"657",8500,"hAT_right",0,0.0149411764705882
"658",8500,"PIF_Harbinger_left",0,0
"659",8500,"PIF_Harbinger_intra",0,0
"660",8500,"PIF_Harbinger_right",0,0
"661",8500,"LTRUnknown_left",0,0.191529411764706
"662",8500,"LTRUnknown_intra",0,0.00571645117526256
"663",8500,"LTRUnknown_right",0,0.189376470588236
"664",9000,"DNA_left",0,0.0735555555555556
"665",9000,"DNA_intra",0,0.00146614436808312
"666",9000,"DNA_right",0,0.0741666666666667
"667",9000,"LTR_left",0,0.332666666666667
"668",9000,"LTR_intra",0,0.0608865640129919
"669",9000,"LTR_right",0,0.333944444444444
"670",9000,"Unknown_left",0,0.0331111111111111
"671",9000,"Unknown_intra",0,0
"672",9000,"Unknown_right",0,0.0330555555555556
"673",9000,"LINE_left",0,0.0112777777777778
"674",9000,"LINE_intra",0,0
"675",9000,"LINE_right",0,0.0109444444444444
"676",9000,"MULE_left",0,0.0155555555555556
"677",9000,"MULE_intra",0,0
"678",9000,"MULE_right",0,0.0168333333333333
"679",9000,"Gypsy_left",0,0.137222222222222
"680",9000,"Gypsy_intra",0,0
"681",9000,"Gypsy_right",0,0.139816666666667
"682",9000,"Unknown_fam_left",0,0.0468888888888889
"683",9000,"Unknown_fam_intra",0,0.000404341297380605
"684",9000,"Unknown_fam_right",0,0.0470555555555556
"685",9000,"CMC_EnSpm_left",0,0
"686",9000,"CMC_EnSpm_intra",0,0
"687",9000,"CMC_EnSpm_right",0,0
"688",9000,"Copia_left",0,0.0385555555555556
"689",9000,"Copia_intra",0,0
"690",9000,"Copia_right",0,0.0391111111111111
"691",9000,"LINE_fam_left",0,0.0112777777777778
"692",9000,"LINE_fam_intra",0,0
"693",9000,"LINE_fam_right",0,0.0109444444444444
"694",9000,"hAT_left",0,0.0156499999999998
"695",9000,"hAT_intra",0,0
"696",9000,"hAT_right",0,0.0156111111111111
"697",9000,"PIF_Harbinger_left",0,0
"698",9000,"PIF_Harbinger_intra",0,0
"699",9000,"PIF_Harbinger_right",0,0
"700",9000,"LTRUnknown_left",0,0.193388888888889
"701",9000,"LTRUnknown_intra",0,0.00611499221358628
"702",9000,"LTRUnknown_right",0,0.191166666666667
"703",9500,"DNA_left",0,0.0731052631578947
"704",9500,"DNA_intra",0,0.00146614436808312
"705",9500,"DNA_right",0,0.0736842105263158
"706",9500,"LTR_left",0,0.331052631578947
"707",9500,"LTR_intra",0,0.0608865640129919
"708",9500,"LTR_right",0,0.331947368421053
"709",9500,"Unknown_left",0,0.0326842105263158
"710",9500,"Unknown_intra",0,0
"711",9500,"Unknown_right",0,0.0326842105263158
"712",9500,"LINE_left",0,0.0117894736842105
"713",9500,"LINE_intra",0,0
"714",9500,"LINE_right",0,0.0115789473684211
"715",9500,"MULE_left",0,0.0164210526315789
"716",9500,"MULE_intra",0,0
"717",9500,"MULE_right",0,0.0171947368421051
"718",9500,"Gypsy_left",0,0.137526315789474
"719",9500,"Gypsy_intra",0,0
"720",9500,"Gypsy_right",0,0.139842105263158
"721",9500,"Unknown_fam_left",0,0.0461578947368421
"722",9500,"Unknown_fam_intra",0,0.000404341297380605
"723",9500,"Unknown_fam_right",0,0.0463684210526316
"724",9500,"CMC_EnSpm_left",0,0
"725",9500,"CMC_EnSpm_intra",0,0
"726",9500,"CMC_EnSpm_right",0,0
"727",9500,"Copia_left",0,0.0383684210526316
"728",9500,"Copia_intra",0,0
"729",9500,"Copia_right",0,0.0391052631578947
"730",9500,"LINE_fam_left",0,0.0117894736842105
"731",9500,"LINE_fam_intra",0,0
"732",9500,"LINE_fam_right",0,0.0115789473684211
"733",9500,"hAT_left",0,0.0163157894736842
"734",9500,"hAT_intra",0,0
"735",9500,"hAT_right",0,0.016036842105263
"736",9500,"PIF_Harbinger_left",0,0
"737",9500,"PIF_Harbinger_intra",0,0
"738",9500,"PIF_Harbinger_right",0,0
"739",9500,"LTRUnknown_left",0,0.193473684210526
"740",9500,"LTRUnknown_intra",0,0.00611499221358628
"741",9500,"LTRUnknown_right",0,0.191105263157895
"742",10000,"DNA_left",0,0.07285
"743",10000,"DNA_intra",0,0.00146614436808312
"744",10000,"DNA_right",0,0.0732849999999999
"745",10000,"LTR_left",0,0.32775
"746",10000,"LTR_intra",0,0.0608865640129919
"747",10000,"LTR_right",0,0.32885
"748",10000,"Unknown_left",0,0.03235
"749",10000,"Unknown_intra",0,0
"750",10000,"Unknown_right",0,0.0323349999999998
"751",10000,"LINE_left",0,0.0122
"752",10000,"LINE_intra",0,0
"753",10000,"LINE_right",0,0.0118
"754",10000,"MULE_left",0,0.0168
"755",10000,"MULE_intra",0,0
"756",10000,"MULE_right",0,0.01705
"757",10000,"Gypsy_left",0,0.13945
"758",10000,"Gypsy_intra",0,0
"759",10000,"Gypsy_right",0,0.14105
"760",10000,"Unknown_fam_left",0,0.04565
"761",10000,"Unknown_fam_intra",0,0.000404341297380605
"762",10000,"Unknown_fam_right",0,0.046
"763",10000,"CMC_EnSpm_left",0,0
"764",10000,"CMC_EnSpm_intra",0,0
"765",10000,"CMC_EnSpm_right",0,0
"766",10000,"Copia_left",0,0.0387
"767",10000,"Copia_intra",0,0
"768",10000,"Copia_right",0,0.03935
"769",10000,"LINE_fam_left",0,0.0122
"770",10000,"LINE_fam_intra",0,0
"771",10000,"LINE_fam_right",0,0.0118
"772",10000,"hAT_left",0,0.01665
"773",10000,"hAT_intra",0,0
"774",10000,"hAT_right",0,0.01635
"775",10000,"PIF_Harbinger_left",0,0
"776",10000,"PIF_Harbinger_intra",0,0
"777",10000,"PIF_Harbinger_right",0,0
"778",10000,"LTRUnknown_left",0,0.1923
"779",10000,"LTRUnknown_intra",0,0.00611499221358628
"780",10000,"LTRUnknown_right",0,0.191
